,0
2006-01-01,3.39270140909091
2006-02-01,3.55100435
2006-03-01,3.7311823478260897
2006-04-01,4.0116374
2006-05-01,4.06029543478261
2006-06-01,4.07508859090909
2006-07-01,4.09628790476191
2006-08-01,3.96818330434783
2006-09-01,3.83984828571429
2006-10-01,3.88128640909091
2006-11-01,3.80406290909091
2006-12-01,3.9026030952381
2007-01-01,4.10280947826087
2007-02-01,4.1175186
2007-03-01,4.02271686363636
2007-04-01,4.2458817142857095
2007-05-01,4.37309595652174
2007-06-01,4.66075533333333
2007-07-01,4.6284248636363605
2007-08-01,4.426312782608701
2007-09-01,4.3694047
2007-10-01,4.400214913043481
2007-11-01,4.25154036363636
2007-12-01,4.38176185714286
2008-01-01,4.23174530434783
2008-02-01,4.1393709523809505
2008-03-01,4.07051223809524
2008-04-01,4.2827465
2008-05-01,4.4232708181818206
2008-06-01,4.80925171428571
2008-07-01,4.8145092173913
2008-08-01,4.496043047619049
2008-09-01,4.50429840909091
2008-10-01,4.41582552173913
2008-11-01,4.19642625
2008-12-01,3.8881413043478297
2009-01-01,4.1036993331070395
2009-02-01,4.1961612879949906
2009-03-01,4.14197119368886
2009-04-01,4.0878780913789505
2009-05-01,4.13402050998657
2009-06-01,4.3237120446265
2009-07-01,4.08893751052918
2009-08-01,3.8900301408504396
2009-09-01,3.86690694743133
2009-10-01,3.8035566954126603
2009-11-01,3.83675145153824
2009-12-01,3.87181795410203
2010-01-01,4.10119098626939
2010-02-01,4.10677693933938
2010-03-01,3.9852392550490294
2010-04-01,4.1533077867008705
2010-05-01,3.6821098009679503
2010-06-01,3.68936173493662
2010-07-01,3.6135985591215896
2010-08-01,3.43701877587054
2010-09-01,3.49331181269301
2010-10-01,3.33056475543013
2010-11-01,3.72091354651344
2010-12-01,4.06963273123597
2011-01-01,3.93905109780245
2011-02-01,4.47872825489646
2011-03-01,4.49074129195556
2011-04-01,4.66063752706196
2011-05-01,4.36914735726476
2011-06-01,4.37831442442718
2011-07-01,4.60335677015054
2011-08-01,4.20809452555615
2011-09-01,4.03796949195519
2011-10-01,4.078562548051241
2011-11-01,4.39427258961432
2011-12-01,4.09317656485986
2012-01-01,3.90602923746474
2012-02-01,3.7460612862588296
2012-03-01,3.28206985894367
2012-04-01,3.3809311053928797
2012-05-01,3.5269971331675296
2012-06-01,3.40564590316793
2012-07-01,3.2481082965524
2012-08-01,3.0093910147536405
2012-09-01,2.41778519110247
2012-10-01,2.30546915112704
2012-11-01,2.2466551004437103
2012-12-01,2.09900815466945
2013-01-01,2.39297134091302
2013-02-01,2.85824831957408
2013-03-01,3.0275593285380094
2013-04-01,2.85523932351308
2013-05-01,2.68559314188344
2013-06-01,3.07089911350625
2013-07-01,3.10108896385562
2013-08-01,3.09672807911542
2013-09-01,3.40702413474181
2013-10-01,3.16264373744894
2013-11-01,3.17117543480748
2013-12-01,3.3131600474526697
2014-01-01,3.2124338655029603
2014-02-01,3.0887414690056403
2014-03-01,2.88650803494441
2014-04-01,2.6103418356529797
2014-05-01,2.55500287020287
2014-06-01,2.27567734706537
2014-07-01,2.15833096791881
2014-08-01,1.98988792333654
2014-09-01,1.84847133269162
2014-10-01,1.6898870992102901
2014-11-01,1.61711584143162
2014-12-01,1.4475260078834098
2015-01-01,1.2678367942050401
2015-02-01,1.21066283079436
